,img_id,class,x,y
3886,Ta02141.jpg,kura_clover_point,3373.264,2387.52
3887,Ta02141.jpg,kura_clover_point,3073.264,1881.52
3888,Ta02141.jpg,kura_clover_point,2995.264,1423.52
3889,Ta02141.jpg,kura_clover_point,2775.264,1493.52
3890,Ta02141.jpg,kura_clover_point,2695.264,1797.52
3891,Ta02141.jpg,kura_clover_point,3127.264,2005.52
3892,Ta02141.jpg,kura_clover_point,1901.264,2323.52
3893,Ta02141.jpg,kura_clover_point,1349.264,1295.52
3894,Ta02141.jpg,kura_clover_point,1711.264,1323.52
3895,Ta02141.jpg,kura_clover_point,2049.264,1263.52
3896,Ta02141.jpg,kura_clover_point,2523.264,1005.52
3897,Ta02141.jpg,kura_clover_point,1991.264,911.52
3898,Ta02141.jpg,kura_clover_point,1653.264,797.52
3899,Ta02141.jpg,kura_clover_point,2555.264,611.52
3900,Ta02141.jpg,kura_clover_point,3143.264,1005.52
3901,Ta02141.jpg,kura_clover_point,2701.264,1187.52
3902,Ta02141.jpg,kura_clover_point,2343.264,1343.52
3903,Ta02141.jpg,quadrat_point,567.114,204.187
3904,Ta02141.jpg,quadrat_point,1841.174,117.157
3905,Ta02141.jpg,quadrat_point,2174.507,89.884
3906,Ta02141.jpg,quadrat_point,3522.992,132.308
3907,Ta02141.jpg,quadrat_point,3674.507,1492.914
3908,Ta02141.jpg,quadrat_point,3689.659,3077.763
3909,Ta02141.jpg,quadrat_point,2289.659,3220.187
3910,Ta02141.jpg,quadrat_point,477.538,3189.884
3911,Ta02141.jpg,quadrat_point,495.72,1665.642
3912,Ta02141.jpg,soil,219.962,195.945
3913,Ta02141.jpg,soil,147.235,1108.066
3914,Ta02141.jpg,soil,216.932,1871.702
3915,Ta02141.jpg,soil,601.78,1708.066
3916,Ta02141.jpg,soil,1504.81,423.217
3917,Ta02141.jpg,soil,3053.295,498.975
3918,Ta02141.jpg,soil,2956.326,959.581
3919,Ta02141.jpg,soil,3247.235,1808.066
3920,Ta02141.jpg,soil,2522.992,2183.823
3921,Ta02141.jpg,soil,2668.447,2938.369
3922,Ta02141.jpg,soil,1189.659,2665.642
3923,Ta02141.jpg,soil,4626.023,2929.278
3924,Ta02141.jpg,soil,4365.417,1871.702
3925,Ta02141.jpg,soil,4750.265,559.581
3926,Ta01489.jpg,kura_clover_point,2389.53,1932.679
3927,Ta01489.jpg,kura_clover_point,1996.455,951.123
3928,Ta01489.jpg,kura_clover_point,1697.66,1360.762
3929,Ta01489.jpg,kura_clover_point,2391.636,1539.075
3930,Ta01489.jpg,kura_clover_point,2283.202,1666.786
3931,Ta01489.jpg,kura_clover_point,2726.576,1293.292
3932,Ta01489.jpg,kura_clover_point,2825.371,1040.28
3933,Ta01489.jpg,kura_clover_point,3001.275,1435.461
3934,Ta01489.jpg,kura_clover_point,2610.913,1676.425
3935,Ta01489.jpg,kura_clover_point,2027.781,1818.593
3936,Ta01489.jpg,quadrat_point,1008.263,64.739
3937,Ta01489.jpg,quadrat_point,2300.263,28.739
3938,Ta01489.jpg,quadrat_point,2732.263,48.739
3939,Ta01489.jpg,quadrat_point,4036.263,84.739
3940,Ta01489.jpg,quadrat_point,4100.263,1548.739
3941,Ta01489.jpg,quadrat_point,4164.263,3196.739
3942,Ta01489.jpg,quadrat_point,2768.263,3236.739
3943,Ta01489.jpg,quadrat_point,820.263,3096.739
3944,Ta01489.jpg,quadrat_point,880.263,1400.739
3945,Ta01489.jpg,soil,512.263,296.739
3946,Ta01489.jpg,soil,456.263,2088.739
3947,Ta01489.jpg,soil,1568.263,2520.739
3948,Ta01489.jpg,soil,1296.263,328.739
3949,Ta01489.jpg,soil,3184.263,232.739
3950,Ta01489.jpg,soil,3760.263,1152.739
3951,Ta01489.jpg,soil,2976.263,2728.739
3952,Ta01489.jpg,soil,4784.263,2336.739
3953,Ta01489.jpg,soil,4664.263,616.739
3954,Ta01747.jpg,kura_clover_point,2576.268,497.115
3955,Ta01747.jpg,kura_clover_point,2359.401,660.97
3956,Ta01747.jpg,kura_clover_point,2031.69,1417.597
3957,Ta01747.jpg,kura_clover_point,2443.738,1171.814
3958,Ta01747.jpg,kura_clover_point,2920.847,1285.067
3959,Ta01747.jpg,kura_clover_point,3079.883,969.404
3960,Ta01747.jpg,kura_clover_point,3169.039,607.958
3961,Ta01747.jpg,kura_clover_point,3217.232,1326.031
3962,Ta01747.jpg,kura_clover_point,2995.545,1627.235
3963,Ta01747.jpg,kura_clover_point,2665.425,1832.055
3964,Ta01747.jpg,kura_clover_point,2390.726,1750.127
3965,Ta01747.jpg,kura_clover_point,2588.317,2085.067
3966,Ta01747.jpg,kura_clover_point,3270.244,1822.416
3967,Ta01747.jpg,kura_clover_point,3431.69,1564.585
3968,Ta01747.jpg,quadrat_point,1161.457,84.106
3969,Ta01747.jpg,quadrat_point,2602.407,37.98
3970,Ta01747.jpg,quadrat_point,2898.792,30.752
3971,Ta01747.jpg,quadrat_point,4224.093,93.402
3972,Ta01747.jpg,quadrat_point,4315.592,1468.131
3973,Ta01747.jpg,quadrat_point,4367.592,3256.131
3974,Ta01747.jpg,quadrat_point,2523.592,3252.131
3975,Ta01747.jpg,quadrat_point,1035.592,3188.131
3976,Ta01747.jpg,quadrat_point,1075.592,1352.131
3977,Ta01747.jpg,soil,483.592,288.131
3978,Ta01747.jpg,soil,547.592,1348.131
3979,Ta01747.jpg,soil,267.592,2508.131
3980,Ta01747.jpg,soil,1179.592,2548.131
3981,Ta01747.jpg,soil,1271.592,1496.131
3982,Ta01747.jpg,soil,1763.592,2876.131
3983,Ta01747.jpg,soil,3619.592,2428.131
3984,Ta01747.jpg,soil,3915.592,832.131
3985,Ta01747.jpg,soil,2091.592,376.131
3986,Ta01747.jpg,soil,4831.592,84.131
3987,Ta01747.jpg,soil,4655.592,1604.131
3988,Ta01747.jpg,soil,4843.592,2792.131
3989,Ta01559.jpg,kura_clover_point,2088.896,383.942
3990,Ta01559.jpg,kura_clover_point,2016.607,1164.665
3991,Ta01559.jpg,kura_clover_point,1684.077,1249.002
3992,Ta01559.jpg,kura_clover_point,1847.932,1745.388
3993,Ta01559.jpg,kura_clover_point,2587.691,1899.604
3994,Ta01559.jpg,kura_clover_point,2669.619,1456.231
3995,Ta01559.jpg,kura_clover_point,2404.559,1304.424
3996,Ta01559.jpg,kura_clover_point,2568.414,1005.628
3997,Ta01559.jpg,kura_clover_point,2857.571,627.315
3998,Ta01559.jpg,kura_clover_point,2961.185,969.484
3999,Ta01559.jpg,kura_clover_point,2161.185,832.134
4000,Ta01559.jpg,kura_clover_point,3050.342,1461.05
4001,Ta01559.jpg,kura_clover_point,2703.354,2224.906
4002,Ta01559.jpg,kura_clover_point,1970.824,2046.592
4003,Ta01559.jpg,quadrat_point,811.663,164.582
4004,Ta01559.jpg,quadrat_point,2053.043,136.995
4005,Ta01559.jpg,quadrat_point,2287.525,126.65
4006,Ta01559.jpg,quadrat_point,3611.663,168.03
4007,Ta01559.jpg,quadrat_point,3808.215,1736.995
4008,Ta01559.jpg,quadrat_point,3749.594,3171.478
4009,Ta01559.jpg,quadrat_point,1949.594,3226.65
4010,Ta01559.jpg,quadrat_point,659.939,3133.547
4011,Ta01559.jpg,quadrat_point,639.249,1412.857
4012,Ta01559.jpg,soil,301.318,274.926
4013,Ta01559.jpg,soil,359.939,1323.202
4014,Ta01559.jpg,soil,859.939,385.271
4015,Ta01559.jpg,soil,311.663,2471.478
4016,Ta01559.jpg,soil,711.663,2912.857
4017,Ta01559.jpg,soil,2480.629,2909.409
4018,Ta01559.jpg,soil,4384.077,3295.616
4019,Ta01559.jpg,soil,3225.456,2081.823
4020,Ta01559.jpg,soil,4442.698,1523.202
4021,Ta01559.jpg,soil,4984.077,505.961
4022,Ta01559.jpg,soil,3339.249,492.168
4023,Ta01200.jpg,kura_clover_point,2987.38,538.71
4024,Ta01200.jpg,kura_clover_point,2681.319,1081.134
4025,Ta01200.jpg,kura_clover_point,2493.44,1281.134
4026,Ta01200.jpg,kura_clover_point,2957.076,2578.104
4027,Ta01200.jpg,kura_clover_point,2981.319,1802.346
4028,Ta01200.jpg,kura_clover_point,3547.986,1562.952
4029,Ta01200.jpg,kura_clover_point,3251.016,1241.74
4030,Ta01200.jpg,kura_clover_point,3517.683,920.528
4031,Ta01200.jpg,kura_clover_point,2902.531,2899.316
4032,Ta01200.jpg,quadrat_point,592.47,146.467
4033,Ta01200.jpg,quadrat_point,1910.993,94.001
4034,Ta01200.jpg,quadrat_point,2050.752,103.64
4035,Ta01200.jpg,quadrat_point,2342.318,120.507
4036,Ta01200.jpg,quadrat_point,3638.703,106.05
4037,Ta01200.jpg,quadrat_point,3783.282,1872.315
4038,Ta01200.jpg,quadrat_point,3732.679,2681.953
4039,Ta01200.jpg,quadrat_point,3710.993,3356.652
4040,Ta01200.jpg,quadrat_point,1918.221,3315.688
4041,Ta01200.jpg,quadrat_point,457.98,3260.266
4042,Ta01200.jpg,quadrat_point,470.029,1404.845
4043,Ta01200.jpg,soil,68.005,324.115
4044,Ta01200.jpg,soil,238.672,1182.782
4045,Ta01200.jpg,soil,142.672,2286.782
4046,Ta01200.jpg,soil,745.339,2873.449
4047,Ta01200.jpg,soil,580.005,1918.782
4048,Ta01200.jpg,soil,1438.672,553.449
4049,Ta01200.jpg,soil,873.339,302.782
4050,Ta01200.jpg,soil,1689.339,1838.782
4051,Ta01200.jpg,soil,2212.005,2260.115
4052,Ta01200.jpg,soil,4489.339,2196.115
4053,Ta01200.jpg,soil,4654.672,782.782
4054,Ta01200.jpg,soil,4868.005,148.115
4055,Ta01427.jpg,kura_clover_point,2867.733,710.608
4056,Ta01427.jpg,kura_clover_point,2590.624,1219.041
4057,Ta01427.jpg,kura_clover_point,2287.01,1392.535
4058,Ta01427.jpg,kura_clover_point,2696.648,1753.981
4059,Ta01427.jpg,kura_clover_point,3012.311,2062.415
4060,Ta01427.jpg,kura_clover_point,2940.022,1366.029
4061,Ta01427.jpg,kura_clover_point,3284.6,1286.511
4062,Ta01427.jpg,kura_clover_point,3164.118,990.126
4063,Ta01427.jpg,kura_clover_point,2364.118,1811.813
4064,Ta01427.jpg,quadrat_point,979.942,96.558
4065,Ta01427.jpg,quadrat_point,2163.942,64.558
4066,Ta01427.jpg,quadrat_point,2335.942,48.558
4067,Ta01427.jpg,quadrat_point,2567.942,52.558
4068,Ta01427.jpg,quadrat_point,3839.942,88.558
4069,Ta01427.jpg,quadrat_point,3879.942,1672.558
4070,Ta01427.jpg,quadrat_point,3903.942,3068.558
4071,Ta01427.jpg,quadrat_point,2331.942,3172.558
4072,Ta01427.jpg,quadrat_point,759.942,2992.558
4073,Ta01427.jpg,quadrat_point,803.942,1184.558
4074,Ta01427.jpg,soil,371.942,136.558
4075,Ta01427.jpg,soil,311.942,1156.558
4076,Ta01427.jpg,soil,387.942,2252.558
4077,Ta01427.jpg,soil,943.942,2288.558
4078,Ta01427.jpg,soil,1827.942,3344.558
4079,Ta01427.jpg,soil,4339.942,3208.558
4080,Ta01427.jpg,soil,4955.942,1932.558
4081,Ta01427.jpg,soil,4667.942,748.558
4082,Ta01427.jpg,soil,5143.942,460.558
4083,Ta01427.jpg,soil,3287.942,420.558
4084,Ta01427.jpg,soil,1395.942,208.558
4085,Ta01427.jpg,soil,987.942,636.558
4086,Ta01427.jpg,soil,1987.942,948.558
4087,Ta01427.jpg,soil,1595.942,1980.558
4088,Ta01427.jpg,soil,3251.942,2684.558
4089,Ta01445.jpg,kura_clover_point,1983.384,596.504
4090,Ta01445.jpg,kura_clover_point,1459.142,751.049
4091,Ta01445.jpg,kura_clover_point,1568.233,1299.534
4092,Ta01445.jpg,kura_clover_point,1877.323,1514.686
4093,Ta01445.jpg,kura_clover_point,2259.142,1551.049
4094,Ta01445.jpg,kura_clover_point,1865.202,1951.049
4095,Ta01445.jpg,kura_clover_point,2462.172,1054.08
4096,Ta01445.jpg,kura_clover_point,2437.93,657.11
4097,Ta01445.jpg,kura_clover_point,1965.944,1257.049
4098,Ta01445.jpg,kura_clover_point,1987.944,1385.049
4099,Ta01445.jpg,kura_clover_point,2377.944,1481.049
4100,Ta01445.jpg,kura_clover_point,2219.944,1719.049
4101,Ta01445.jpg,kura_clover_point,2673.944,2021.049
4102,Ta01445.jpg,quadrat_point,596.987,224.013
4103,Ta01445.jpg,quadrat_point,1833.132,185.459
4104,Ta01445.jpg,quadrat_point,2206.626,175.821
4105,Ta01445.jpg,quadrat_point,3437.302,190.681
4106,Ta01445.jpg,quadrat_point,3561.44,1990.681
4107,Ta01445.jpg,quadrat_point,3602.819,3228.612
4108,Ta01445.jpg,quadrat_point,2223.509,3218.268
4109,Ta01445.jpg,quadrat_point,389.026,3187.233
4110,Ta01445.jpg,quadrat_point,457.991,1649.302
4111,Ta01445.jpg,soil,210.819,176.75
4112,Ta01445.jpg,soil,226.819,1604.75
4113,Ta01445.jpg,soil,86.819,2908.75
4114,Ta01445.jpg,soil,870.819,2736.75
4115,Ta01445.jpg,soil,738.819,1512.75
4116,Ta01445.jpg,soil,978.819,368.75
4117,Ta01445.jpg,soil,3338.819,436.75
4118,Ta01445.jpg,soil,3114.819,1576.75
4119,Ta01445.jpg,soil,2390.819,2640.75
4120,Ta01445.jpg,soil,3982.819,2836.75
4121,Ta01445.jpg,soil,3942.819,1156.75
4122,Ta01445.jpg,soil,4266.819,300.75
4123,Ta01627.jpg,kura_clover_point,2878.169,1377.718
4124,Ta01627.jpg,kura_clover_point,2615.518,1360.851
4125,Ta01627.jpg,kura_clover_point,3143.229,1584.947
4126,Ta01627.jpg,kura_clover_point,3480.579,1686.152
4127,Ta01627.jpg,kura_clover_point,3439.615,1558.441
4128,Ta01627.jpg,kura_clover_point,3386.603,1353.622
4129,Ta01627.jpg,kura_clover_point,3174.555,1830.731
4130,Ta01627.jpg,quadrat_point,1858.537,283.582
4131,Ta01627.jpg,quadrat_point,3458.537,227.582
4132,Ta01627.jpg,quadrat_point,4858.537,247.582
4133,Ta01627.jpg,quadrat_point,4954.537,1903.582
4134,Ta01627.jpg,quadrat_point,4926.537,3299.582
4135,Ta01627.jpg,quadrat_point,3534.537,3375.582
4136,Ta01627.jpg,quadrat_point,3174.537,3371.582
4137,Ta01627.jpg,quadrat_point,1814.537,3355.582
4138,Ta01627.jpg,quadrat_point,1794.537,1511.582
4139,Ta01627.jpg,soil,750.537,480.915
4140,Ta01627.jpg,soil,1358.537,587.582
4141,Ta01627.jpg,soil,798.537,1979.582
4142,Ta01627.jpg,soil,979.871,2822.249
4143,Ta01627.jpg,soil,2174.537,2912.915
4144,Ta01627.jpg,soil,2270.537,704.915
4145,Ta01627.jpg,soil,3006.537,411.582
4146,Ta01627.jpg,soil,4046.537,1115.582
4147,Ta01627.jpg,soil,3433.204,955.582
4148,Ta01627.jpg,soil,4169.204,2032.915
4149,Ta01627.jpg,soil,3278.537,2182.249
4150,Ta01627.jpg,soil,3038.537,2880.915
4151,Ta01627.jpg,soil,5091.871,3334.249
4152,Ta01627.jpg,soil,5102.537,2064.915
4153,Ta01627.jpg,soil,5123.871,715.582
4154,Ta01627.jpg,soil,3443.871,102.249
4155,Ta02103.jpg,kura_clover_point,2472.424,1340.307
4156,Ta02103.jpg,kura_clover_point,2495.592,1378.374
4157,Ta02103.jpg,kura_clover_point,2452.592,1374.04
4158,Ta02103.jpg,quadrat_point,1466.05,116.754
4159,Ta02103.jpg,quadrat_point,2683.291,71.927
4160,Ta02103.jpg,quadrat_point,4610.878,33.996
4161,Ta02103.jpg,quadrat_point,4679.843,1485.72
4162,Ta02103.jpg,quadrat_point,4724.671,3116.754
4163,Ta02103.jpg,quadrat_point,3290.188,3178.823
4164,Ta02103.jpg,quadrat_point,3003.981,3178.823
4165,Ta02103.jpg,quadrat_point,1659.154,3178.823
4166,Ta02103.jpg,quadrat_point,1538.464,1465.03
4167,Ta02103.jpg,soil,944.855,216.754
4168,Ta02103.jpg,soil,678.188,1955.421
4169,Ta02103.jpg,soil,907.521,3064.754
4170,Ta02103.jpg,soil,2160.855,3368.754
4171,Ta02103.jpg,soil,4144.855,3374.088
4172,Ta02103.jpg,soil,4870.188,3235.421
4173,Ta02103.jpg,soil,4854.188,1411.421
4174,Ta02103.jpg,soil,5094.188,216.754
4175,Ta02103.jpg,soil,3776.855,179.421
4176,Ta02103.jpg,soil,2998.188,270.088
4177,Ta02103.jpg,soil,2240.855,691.421
4178,Ta02103.jpg,soil,2214.188,2136.754
4179,Ta02103.jpg,soil,3552.855,2126.088
4180,Ta02103.jpg,soil,4027.521,851.421
4181,Ta02103.jpg,soil,4299.521,2467.421
4182,Ta01656.jpg,kura_clover_point,1527.745,963.963
4183,Ta01656.jpg,kura_clover_point,1644.986,1622.584
4184,Ta01656.jpg,kura_clover_point,2369.124,1846.722
4185,Ta01656.jpg,kura_clover_point,2307.055,2036.377
4186,Ta01656.jpg,kura_clover_point,2417.4,2470.86
4187,Ta01656.jpg,kura_clover_point,1779.469,2501.894
4188,Ta01656.jpg,kura_clover_point,3086.365,2729.481
4189,Ta01656.jpg,kura_clover_point,2824.296,2312.239
4190,Ta01656.jpg,kura_clover_point,2965.676,1660.515
4191,Ta01656.jpg,kura_clover_point,4076.02,1443.274
4192,Ta01656.jpg,kura_clover_point,4055.331,1046.722
4193,Ta01656.jpg,kura_clover_point,3417.4,1094.998
4194,Ta01656.jpg,kura_clover_point,2907.055,1157.067
4195,Ta01656.jpg,kura_clover_point,2579.469,770.86
4196,Ta01656.jpg,kura_clover_point,2420.848,1236.377
4197,Ta01656.jpg,kura_clover_point,2620.848,1574.308
4198,Ta01656.jpg,kura_clover_point,2063.261,1462.395
4199,Ta01656.jpg,kura_clover_point,1740.369,1180.467
4200,Ta01656.jpg,quadrat_point,826.489,182.818
4201,Ta01656.jpg,quadrat_point,2026.489,156.151
4202,Ta01656.jpg,quadrat_point,2341.156,113.484
4203,Ta01656.jpg,quadrat_point,2479.823,182.818
4204,Ta01656.jpg,quadrat_point,3701.156,161.484
4205,Ta01656.jpg,quadrat_point,3818.489,1249.484
4206,Ta01656.jpg,quadrat_point,3834.489,3206.818
4207,Ta01656.jpg,quadrat_point,2399.823,3313.484
4208,Ta01656.jpg,quadrat_point,671.823,3249.484
4209,Ta01656.jpg,quadrat_point,618.489,1745.484
4210,Ta01656.jpg,soil,389.156,273.484
4211,Ta01656.jpg,soil,319.823,1569.484
4212,Ta01656.jpg,soil,282.489,3041.484
4213,Ta01656.jpg,soil,693.156,2742.818
4214,Ta01656.jpg,soil,1029.156,1585.484
4215,Ta01656.jpg,soil,847.823,332.151
4216,Ta01656.jpg,soil,3183.823,310.818
4217,Ta01656.jpg,soil,3183.823,657.484
4218,Ta01656.jpg,soil,3375.823,1980.151
4219,Ta01656.jpg,soil,3173.156,2993.484
4220,Ta01656.jpg,soil,1722.489,3009.484
4221,Ta01656.jpg,soil,3290.489,3409.484
4222,Ta01656.jpg,soil,4687.823,3089.484
4223,Ta01656.jpg,soil,4191.823,1708.151
4224,Ta01656.jpg,soil,4821.156,1217.484
4225,Ta01656.jpg,soil,4490.489,257.484
4226,Ta01656.jpg,soil,4117.156,262.818
4227,Ta01017.jpg,kura_clover_point,1773.357,765.542
4228,Ta01017.jpg,kura_clover_point,2423.846,747.841
4229,Ta01017.jpg,kura_clover_point,1826.458,1305.403
4230,Ta01017.jpg,kura_clover_point,1689.28,1743.488
4231,Ta01017.jpg,kura_clover_point,2052.138,2101.921
4232,Ta01017.jpg,kura_clover_point,2406.146,1783.314
4233,Ta01017.jpg,kura_clover_point,2662.802,2416.102
4234,Ta01017.jpg,kura_clover_point,2627.401,3066.592
4235,Ta01017.jpg,kura_clover_point,2976.983,2124.046
4236,Ta01017.jpg,kura_clover_point,2808.83,1593.035
4237,Ta01017.jpg,kura_clover_point,3149.562,1194.776
4238,Ta01017.jpg,kura_clover_point,2773.429,836.343
4239,Ta01017.jpg,kura_clover_point,3189.388,460.21
4240,Ta01017.jpg,quadrat_point,799.836,92.927
4241,Ta01017.jpg,quadrat_point,2268.968,57.526
4242,Ta01017.jpg,quadrat_point,2485.798,84.077
4243,Ta01017.jpg,quadrat_point,3813.327,70.802
4244,Ta01017.jpg,quadrat_point,3946.079,1787.739
4245,Ta01017.jpg,quadrat_point,3941.654,3146.243
4246,Ta01017.jpg,quadrat_point,2472.522,3270.146
4247,Ta01017.jpg,quadrat_point,622.832,3194.919
4248,Ta01017.jpg,quadrat_point,706.909,1716.937
4249,Ta01017.jpg,soil,401.577,504.461
4250,Ta01017.jpg,soil,344.051,1725.787
4251,Ta01017.jpg,soil,339.626,2894.013
4252,Ta01017.jpg,soil,1052.067,2672.758
4253,Ta01017.jpg,soil,1140.569,654.914
4254,Ta01017.jpg,soil,3410.643,358.433
4255,Ta01017.jpg,soil,3556.671,1084.149
4256,Ta01017.jpg,soil,3552.246,1818.714
4257,Ta01017.jpg,soil,2211.442,3084.292
4258,Ta01017.jpg,soil,2667.227,3425.024
4259,Ta01017.jpg,soil,4366.464,3327.672
4260,Ta01017.jpg,soil,4565.593,1730.213
4261,Ta01017.jpg,soil,4733.746,433.659
4262,Ta02079_6_8_17.jpg,kura_clover_point,2570.014,1740.735
4263,Ta02079_6_8_17.jpg,kura_clover_point,2410.014,1926.735
4264,Ta02079_6_8_17.jpg,kura_clover_point,2362.014,2118.735
4265,Ta02079_6_8_17.jpg,kura_clover_point,2480.014,2280.735
4266,Ta02079_6_8_17.jpg,kura_clover_point,2870.014,2220.735
4267,Ta02079_6_8_17.jpg,kura_clover_point,2940.014,2242.735
4268,Ta02079_6_8_17.jpg,kura_clover_point,2688.014,1920.735
4269,Ta02079_6_8_17.jpg,quadrat_point,1346.801,572.856
4270,Ta02079_6_8_17.jpg,quadrat_point,2470.801,548.856
4271,Ta02079_6_8_17.jpg,quadrat_point,3990.801,584.856
4272,Ta02079_6_8_17.jpg,quadrat_point,4034.801,2076.856
4273,Ta02079_6_8_17.jpg,quadrat_point,3958.801,3220.856
4274,Ta02079_6_8_17.jpg,quadrat_point,2662.801,3288.856
4275,Ta02079_6_8_17.jpg,quadrat_point,1362.801,3228.856
4276,Ta02079_6_8_17.jpg,quadrat_point,1314.801,1896.856
4277,Ta02079_6_8_17.jpg,soil,570.801,280.856
4278,Ta02079_6_8_17.jpg,soil,2278.801,296.856
4279,Ta02079_6_8_17.jpg,soil,4706.801,376.856
4280,Ta02079_6_8_17.jpg,soil,4586.801,1664.856
4281,Ta02079_6_8_17.jpg,soil,4514.801,3016.856
4282,Ta02079_6_8_17.jpg,soil,3506.801,2860.856
4283,Ta02079_6_8_17.jpg,soil,3818.801,1412.856
4284,Ta02079_6_8_17.jpg,soil,2758.801,988.856
4285,Ta02079_6_8_17.jpg,soil,2058.801,828.856
4286,Ta02079_6_8_17.jpg,soil,1518.801,1592.856
4287,Ta02079_6_8_17.jpg,soil,1542.801,2888.856
4288,Ta02079_6_8_17.jpg,soil,2162.801,3428.856
4289,Ta02079_6_8_17.jpg,soil,822.801,2912.856
4290,Ta02079_6_8_17.jpg,soil,802.801,2196.856
4291,Ta02079_6_8_17.jpg,soil,246.801,1976.856
4292,Ta02079_6_8_17.jpg,soil,998.801,1120.856
4293,Ta00041.jpg,kura_clover_point,2338.688,819.195
4294,Ta00041.jpg,kura_clover_point,2093.233,1570.71
4295,Ta00041.jpg,kura_clover_point,1853.839,2064.65
4296,Ta00041.jpg,kura_clover_point,2287.172,2055.559
4297,Ta00041.jpg,kura_clover_point,2414.445,1882.831
4298,Ta00041.jpg,kura_clover_point,2605.354,1613.134
4299,Ta00041.jpg,kura_clover_point,2741.718,1428.286
4300,Ta00041.jpg,kura_clover_point,3050.809,1310.104
4301,Ta00041.jpg,kura_clover_point,2990.203,940.407
4302,Ta00041.jpg,kura_clover_point,3253.839,1540.407
4303,Ta00041.jpg,kura_clover_point,3362.93,1901.013
4304,Ta00041.jpg,kura_clover_point,2875.051,2034.347
4305,Ta00041.jpg,kura_clover_point,2605.354,2301.013
4306,Ta00041.jpg,kura_clover_point,2341.718,1070.71
4307,Ta00041.jpg,quadrat_point,1063.816,59.797
4308,Ta00041.jpg,quadrat_point,2423.816,71.797
4309,Ta00041.jpg,quadrat_point,2935.816,43.797
4310,Ta00041.jpg,quadrat_point,4311.816,67.797
4311,Ta00041.jpg,quadrat_point,4395.816,1607.797
4312,Ta00041.jpg,quadrat_point,4447.816,3079.797
4313,Ta00041.jpg,quadrat_point,2831.816,3227.797
4314,Ta00041.jpg,quadrat_point,991.816,3191.797
4315,Ta00041.jpg,quadrat_point,1003.816,1443.797
4316,Ta00041.jpg,soil,499.816,199.797
4317,Ta00041.jpg,soil,495.816,1439.797
4318,Ta00041.jpg,soil,443.816,2835.797
4319,Ta00041.jpg,soil,1607.816,2739.797
4320,Ta00041.jpg,soil,1523.816,803.797
4321,Ta00041.jpg,soil,2103.816,2463.797
4322,Ta00041.jpg,soil,3575.816,3071.797
4323,Ta00041.jpg,soil,3307.816,3383.797
4324,Ta00041.jpg,soil,4871.816,3239.797
4325,Ta00041.jpg,soil,4935.816,1967.797
4326,Ta00041.jpg,soil,4951.816,859.797
4327,Ta00041.jpg,soil,4847.816,235.797
4328,Ta00041.jpg,soil,4039.816,187.797
4329,Ta00041.jpg,soil,2851.816,211.797
4330,Ta00041.jpg,soil,3707.816,743.797
4331,Ta00041.jpg,soil,3955.816,1863.797
4332,Ta00041.jpg,soil,1519.816,183.797
4333,Ta01583.jpg,kura_clover_point,2296.082,659.32
4334,Ta01583.jpg,kura_clover_point,1980.082,1055.32
4335,Ta01583.jpg,kura_clover_point,1532.082,1651.32
4336,Ta01583.jpg,kura_clover_point,2092.082,2151.32
4337,Ta01583.jpg,kura_clover_point,2220.082,2455.32
4338,Ta01583.jpg,kura_clover_point,1956.082,2815.32
4339,Ta01583.jpg,kura_clover_point,2972.082,2539.32
4340,Ta01583.jpg,kura_clover_point,2896.082,1771.32
4341,Ta01583.jpg,kura_clover_point,3128.082,1627.32
4342,Ta01583.jpg,kura_clover_point,3384.082,1291.32
4343,Ta01583.jpg,kura_clover_point,3252.082,1143.32
4344,Ta01583.jpg,kura_clover_point,2840.082,1259.32
4345,Ta01583.jpg,kura_clover_point,2324.082,1575.32
4346,Ta01583.jpg,kura_clover_point,2552.082,1671.32
4347,Ta01583.jpg,kura_clover_point,2989.378,765.716
4348,Ta01583.jpg,quadrat_point,873.141,216.705
4349,Ta01583.jpg,quadrat_point,2693.141,200.705
4350,Ta01583.jpg,quadrat_point,4097.141,228.705
4351,Ta01583.jpg,quadrat_point,4201.141,1804.705
4352,Ta01583.jpg,quadrat_point,4141.141,3268.705
4353,Ta01583.jpg,quadrat_point,2819.329,3411.304
4354,Ta01583.jpg,quadrat_point,2575.329,3437.304
4355,Ta01583.jpg,quadrat_point,2367.329,3405.304
4356,Ta01583.jpg,quadrat_point,1044.353,3394.138
4357,Ta01583.jpg,quadrat_point,936.353,1886.138
4358,Ta01583.jpg,soil,433.686,326.138
4359,Ta01583.jpg,soil,1865.686,38.138
4360,Ta01583.jpg,soil,4617.686,182.138
4361,Ta01583.jpg,soil,4897.686,1926.138
4362,Ta01583.jpg,soil,4617.686,3342.138
4363,Ta01583.jpg,soil,4073.686,2966.138
4364,Ta01583.jpg,soil,3793.686,1126.138
4365,Ta01583.jpg,soil,2529.686,486.138
4366,Ta01583.jpg,soil,1337.686,766.138
4367,Ta01583.jpg,soil,1353.686,2614.138
4368,Ta01583.jpg,soil,3161.686,3086.138
4369,Ta01583.jpg,soil,641.686,3054.138
4370,Ta01583.jpg,soil,465.686,2214.138
4371,Ta01583.jpg,soil,177.686,1246.138
4372,Ta02169_6_8_17.jpg,kura_clover_point,2485.721,1462.958
