,img_id,class,top,left,height,width
1965,Ta00747.jpg,quadrat_corner,2980.0,3820.0,392.0,384.0
1966,Ta00747.jpg,quadrat_corner,0.0,3764.0,204.0,368.0
1967,Ta00747.jpg,quadrat_corner,0.0,676.0,180.0,376.0
1968,Ta00956.jpg,kura_clover,669.0,2083.0,1745.0,1207.0
1969,Ta00956.jpg,quadrat,63.0,1259.0,3393.0,3464.0
1970,Ta00956.jpg,quadrat_corner,175.0,1275.0,344.0,352.0
1971,Ta00956.jpg,quadrat_corner,3144.0,1370.0,312.0,376.0
1972,Ta00956.jpg,quadrat_corner,3035.0,4370.0,369.0,338.0
1973,Ta00956.jpg,quadrat_corner,69.0,4248.0,345.0,345.0
1974,Ta00389.jpg,kura_clover,700.0,2761.0,1297.0,1500.0
1975,Ta00389.jpg,quadrat,0.0,1401.0,3436.0,3512.0
1976,Ta00389.jpg,quadrat_corner,0.0,1409.0,364.0,384.0
1977,Ta00389.jpg,quadrat_corner,3068.0,1473.0,360.0,376.0
1978,Ta00389.jpg,quadrat_corner,3060.0,4521.0,352.0,360.0
1979,Ta00389.jpg,quadrat_corner,0.0,4553.0,315.0,373.0
1980,Ta00474.jpg,kura_clover,411.0,2396.0,1394.0,1360.0
1981,Ta00474.jpg,quadrat,33.0,788.0,3357.0,3626.0
1982,Ta00474.jpg,quadrat_corner,93.0,1024.0,329.0,340.0
1983,Ta00474.jpg,quadrat_corner,22.0,3926.0,329.0,351.0
1984,Ta00474.jpg,quadrat_corner,2990.0,4014.0,400.0,389.0
1985,Ta00474.jpg,quadrat_corner,2951.0,783.0,406.0,373.0
1986,Ta01617.jpg,kura_clover,708.0,1571.0,1580.0,1388.0
1987,Ta01617.jpg,quadrat,213.0,481.0,3232.0,3424.0
1988,Ta01617.jpg,quadrat_corner,209.0,663.0,304.0,331.0
1989,Ta01617.jpg,quadrat_corner,223.0,3494.0,314.0,328.0
1990,Ta01617.jpg,quadrat_corner,3083.0,3524.0,369.0,358.0
1991,Ta01617.jpg,quadrat_corner,3052.0,486.0,386.0,344.0
1992,Ta01499.jpg,kura_clover,697.0,1617.0,1870.0,1925.0
1993,Ta01499.jpg,quadrat_corner,125.0,4123.0,352.0,360.0
1994,Ta01499.jpg,quadrat_corner,153.0,1067.0,360.0,360.0
1995,Ta01499.jpg,quadrat_corner,3152.0,4135.0,304.0,358.0
1996,Ta01499.jpg,quadrat_corner,3191.0,1118.0,265.0,362.0
1997,Ta01499.jpg,quadrat,123.0,1073.0,3333.0,3421.0
1998,Ta00447.jpg,kura_clover,817.0,2333.0,426.0,323.0
1999,Ta00447.jpg,quadrat,0.0,523.0,3355.0,3600.0
2000,Ta00447.jpg,quadrat_corner,0.0,707.0,296.0,384.0
2001,Ta00447.jpg,quadrat_corner,16.0,3651.0,336.0,352.0
2002,Ta00447.jpg,quadrat_corner,2952.0,3763.0,392.0,376.0
2003,Ta00447.jpg,quadrat_corner,2928.0,523.0,408.0,400.0
2004,Ta01935.jpg,kura_clover,968.0,2183.0,1924.0,1292.0
2005,Ta01935.jpg,quadrat,126.0,1281.0,3330.0,3464.0
2006,Ta01935.jpg,quadrat_corner,126.0,1340.0,352.0,368.0
2007,Ta01935.jpg,quadrat_corner,185.0,4417.0,357.0,336.0
2008,Ta01935.jpg,quadrat_corner,3236.0,4327.0,220.0,352.0
2009,Ta01935.jpg,quadrat_corner,3166.0,1276.0,290.0,363.0
2010,Ta01620.jpg,kura_clover,284.0,1067.0,2459.0,2101.0
2011,Ta01620.jpg,quadrat,0.0,550.0,3388.0,3560.0
2012,Ta01620.jpg,quadrat_corner,52.0,629.0,324.0,356.0
2013,Ta01620.jpg,quadrat_corner,0.0,3554.0,290.0,352.0
2014,Ta01620.jpg,quadrat_corner,2925.0,3722.0,390.0,362.0
2015,Ta01620.jpg,quadrat_corner,2998.0,550.0,386.0,382.0
2016,Ta00757.jpg,kura_clover,369.0,1889.0,2085.0,2282.0
2017,Ta00757.jpg,quadrat,43.0,897.0,3413.0,3688.0
2018,Ta00757.jpg,quadrat_corner,54.0,1081.0,326.0,357.0
2019,Ta00757.jpg,quadrat_corner,33.0,4110.0,325.0,363.0
2020,Ta00757.jpg,quadrat_corner,3118.0,4199.0,338.0,400.0
2021,Ta00757.jpg,quadrat_corner,3054.0,887.0,402.0,376.0
2022,Ta01491.jpg,kura_clover,38.0,1161.0,2765.0,2441.0
2023,Ta01491.jpg,quadrat,0.0,461.0,3349.0,3768.0
2024,Ta01491.jpg,quadrat_corner,0.0,701.0,205.0,360.0
2025,Ta01491.jpg,quadrat_corner,0.0,3749.0,245.0,360.0
2026,Ta01491.jpg,quadrat_corner,2965.0,3805.0,384.0,416.0
2027,Ta01491.jpg,quadrat_corner,2885.0,445.0,432.0,400.0
2028,Ta02200.jpg,kura_clover,532.0,1945.0,1445.0,1174.0
2029,Ta02200.jpg,quadrat,41.0,831.0,3264.0,3440.0
2030,Ta02200.jpg,quadrat_corner,95.0,964.0,309.0,341.0
2031,Ta02200.jpg,quadrat_corner,41.0,3801.0,315.0,342.0
2032,Ta02200.jpg,quadrat_corner,2927.0,3913.0,378.0,352.0
2033,Ta02200.jpg,quadrat_corner,2921.0,831.0,368.0,341.0
2034,Ta01999.jpg,kura_clover,0.0,0.0,3456.0,3416.0
2035,Ta01999.jpg,quadrat,0.0,0.0,3456.0,3498.0
2036,Ta01999.jpg,quadrat_corner,0.0,0.0,368.0,306.0
2037,Ta01999.jpg,quadrat_corner,0.0,3005.0,252.0,356.0
2038,Ta01999.jpg,quadrat_corner,2891.0,3169.0,389.0,346.0
2039,Ta01999.jpg,quadrat_corner,3105.0,92.0,351.0,389.0
2040,Ta00536.jpg,kura_clover,590.0,1272.0,1952.0,1932.0
2041,Ta00536.jpg,quadrat,24.0,431.0,3432.0,3720.0
2042,Ta00536.jpg,quadrat_corner,144.0,527.0,328.0,360.0
2043,Ta00536.jpg,quadrat_corner,24.0,3542.0,336.0,376.0
2044,Ta00536.jpg,quadrat_corner,3066.0,3774.0,390.0,376.0
2045,Ta00536.jpg,quadrat_corner,3185.0,429.0,271.0,387.0
2046,Ta01949_6_8_17.jpg,kura_clover,1074.0,1771.0,1179.0,1210.0
2047,Ta01949_6_8_17.jpg,quadrat,85.0,1157.0,2928.0,2944.0
2048,Ta01949_6_8_17.jpg,quadrat_corner,2662.0,1193.0,314.0,300.0
2049,Ta01949_6_8_17.jpg,quadrat_corner,2679.0,3742.0,300.0,306.0
2050,Ta01949_6_8_17.jpg,quadrat_corner,81.0,1152.0,300.0,296.0
2051,Ta01949_6_8_17.jpg,quadrat_corner,65.0,3802.0,308.0,300.0
2052,Ta00134.jpg,kura_clover,395.0,832.0,2326.0,2463.0
2053,Ta00134.jpg,quadrat_corner,187.0,470.0,318.0,362.0
2054,Ta00134.jpg,quadrat_corner,154.0,3399.0,318.0,341.0
2055,Ta00134.jpg,quadrat_corner,3105.0,3493.0,351.0,384.0
2056,Ta00134.jpg,quadrat_corner,3143.0,338.0,313.0,379.0
2057,Ta00134.jpg,quadrat,178.0,375.0,3278.0,3488.0
2058,Ta02075_6_8_17.jpg,kura_clover,1031.0,1843.0,1241.0,1303.0
2059,Ta02075_6_8_17.jpg,quadrat,165.0,1103.0,3024.0,3040.0
2060,Ta02075_6_8_17.jpg,quadrat_corner,269.0,1127.0,320.0,304.0
2061,Ta02075_6_8_17.jpg,quadrat_corner,173.0,3775.0,296.0,328.0
2062,Ta02075_6_8_17.jpg,quadrat_corner,2781.0,3847.0,304.0,288.0
2063,Ta02075_6_8_17.jpg,quadrat_corner,2893.0,1271.0,320.0,320.0
2064,Ta01355.jpg,kura_clover,938.0,1732.0,1377.0,1355.0
2065,Ta01355.jpg,quadrat,0.0,1014.0,3456.0,3544.0
2066,Ta01355.jpg,quadrat_corner,78.0,1022.0,368.0,336.0
2067,Ta01355.jpg,quadrat_corner,0.0,4070.0,294.0,360.0
2068,Ta01355.jpg,quadrat_corner,2958.0,4214.0,352.0,352.0
2069,Ta01355.jpg,quadrat_corner,3142.0,1174.0,314.0,384.0
2070,Ta02017.jpg,kura_clover,105.0,822.0,2731.0,2797.0
2071,Ta02017.jpg,quadrat,0.0,427.0,3253.0,3461.0
2072,Ta02017.jpg,quadrat_corner,0.0,507.0,287.0,336.0
2073,Ta02017.jpg,quadrat_corner,0.0,3392.0,239.0,341.0
2074,Ta02017.jpg,quadrat_corner,2810.0,3536.0,379.0,347.0
2075,Ta02017.jpg,quadrat_corner,2885.0,416.0,362.0,363.0
2076,Ta00912.jpg,kura_clover,299.0,2286.0,2432.0,1573.0
2077,Ta00912.jpg,quadrat,0.0,1083.0,3456.0,3704.0
2078,Ta00912.jpg,quadrat_corner,0.0,1203.0,291.0,368.0
2079,Ta00912.jpg,quadrat_corner,0.0,4299.0,291.0,352.0
2080,Ta00912.jpg,quadrat_corner,3067.0,4379.0,389.0,392.0
2081,Ta00912.jpg,quadrat_corner,3035.0,1067.0,421.0,376.0
2082,Ta02169.jpg,kura_clover,900.0,2253.0,1420.0,1766.0
2083,Ta02169.jpg,quadrat,10.0,1138.0,3312.0,3496.0
2084,Ta02169.jpg,quadrat_corner,42.0,1274.0,312.0,352.0
2085,Ta02169.jpg,quadrat_corner,34.0,4178.0,312.0,336.0
2086,Ta02169.jpg,quadrat_corner,2938.0,4258.0,392.0,376.0
2087,Ta02169.jpg,quadrat_corner,2906.0,1146.0,392.0,360.0
2088,Ta01388.jpg,kura_clover,368.0,1661.0,1892.0,2177.0
2089,Ta01388.jpg,quadrat,17.0,659.0,3437.0,3552.0
2090,Ta01388.jpg,quadrat_corner,0.0,772.0,293.0,376.0
2091,Ta01388.jpg,quadrat_corner,0.0,3812.0,341.0,352.0
2092,Ta01388.jpg,quadrat_corner,3069.0,3836.0,376.0,344.0
2093,Ta01388.jpg,quadrat_corner,2997.0,628.0,392.0,384.0
2094,Ta01370.jpg,kura_clover,474.0,1546.0,1947.0,1856.0
2095,Ta01370.jpg,quadrat,64.0,442.0,3392.0,3680.0
2096,Ta01370.jpg,quadrat_corner,80.0,677.0,298.0,363.0
2097,Ta01370.jpg,quadrat_corner,64.0,3664.0,330.0,362.0
2098,Ta01370.jpg,quadrat_corner,3061.0,3728.0,395.0,394.0
2099,Ta01370.jpg,quadrat_corner,3002.0,437.0,406.0,379.0
2100,Ta02261_6_8_17.jpg,kura_clover,1031.0,2010.0,1544.0,1328.0
2101,Ta02261_6_8_17.jpg,quadrat,292.0,1230.0,3056.0,3048.0
2102,Ta02261_6_8_17.jpg,quadrat_corner,468.0,1254.0,336.0,296.0
2103,Ta02261_6_8_17.jpg,quadrat_corner,316.0,3830.0,312.0,320.0
2104,Ta02261_6_8_17.jpg,quadrat_corner,2900.0,3974.0,320.0,296.0
2105,Ta02261_6_8_17.jpg,quadrat_corner,3052.0,1406.0,344.0,328.0
2106,Ta02002.jpg,kura_clover,0.0,0.0,3456.0,4880.0
2107,Ta02002.jpg,quadrat,0.0,1349.0,3393.0,3470.0
2108,Ta02002.jpg,quadrat_corner,0.0,1377.0,305.0,359.0
2109,Ta02002.jpg,quadrat_corner,0.0,4444.0,330.0,375.0
2110,Ta02002.jpg,quadrat_corner,3022.0,4364.0,373.0,387.0
2111,Ta02002.jpg,quadrat_corner,2993.0,1352.0,374.0,415.0
2112,Ta00398.jpg,kura_clover,0.0,1002.0,3160.0,2376.0
2113,Ta00398.jpg,quadrat,0.0,519.0,3456.0,3800.0
2114,Ta00398.jpg,quadrat_corner,0.0,663.0,234.0,392.0
2115,Ta00398.jpg,quadrat_corner,0.0,3831.0,274.0,392.0
2116,Ta00398.jpg,quadrat_corner,3074.0,3935.0,382.0,408.0
2117,Ta00398.jpg,quadrat_corner,3074.0,471.0,382.0,432.0
2118,Ta01342.jpg,kura_clover,768.0,2061.0,1498.0,1081.0
2119,Ta01342.jpg,quadrat_corner,77.0,1255.0,351.0,362.0
2120,Ta01342.jpg,quadrat_corner,121.0,4343.0,362.0,351.0
2121,Ta01342.jpg,quadrat_corner,3160.0,4288.0,296.0,346.0
2122,Ta01342.jpg,quadrat_corner,3171.0,1244.0,285.0,356.0
2123,Ta01342.jpg,quadrat,77.0,1249.0,3379.0,3447.0
2124,Ta02044.jpg,kura_clover,916.0,2391.0,306.0,250.0
2125,Ta02044.jpg,quadrat,0.0,699.0,3328.0,3460.0
2126,Ta02044.jpg,quadrat_corner,0.0,811.0,315.0,352.0
2127,Ta02044.jpg,quadrat_corner,0.0,3731.0,323.0,352.0
2128,Ta02044.jpg,quadrat_corner,2963.0,3803.0,400.0,368.0
2129,Ta02044.jpg,quadrat_corner,2939.0,675.0,392.0,400.0
2130,Ta02323_6_8_17.jpg,kura_clover,866.0,1640.0,1986.0,1938.0
2131,Ta02323_6_8_17.jpg,quadrat,207.0,1173.0,3035.0,3029.0
2132,Ta02323_6_8_17.jpg,quadrat_corner,303.0,1168.0,315.0,304.0
2133,Ta02323_6_8_17.jpg,quadrat_corner,196.0,3802.0,315.0,310.0
2134,Ta02323_6_8_17.jpg,quadrat_corner,2788.0,3904.0,288.0,288.0
2135,Ta02323_6_8_17.jpg,quadrat_corner,2927.0,1338.0,320.0,336.0
2136,Ta00762.jpg,kura_clover,354.0,870.0,2632.0,2470.0
2137,Ta00762.jpg,quadrat,4.0,540.0,3452.0,3584.0
2138,Ta00762.jpg,quadrat_corner,168.0,550.0,377.0,352.0
2139,Ta00762.jpg,quadrat_corner,15.0,3617.0,347.0,352.0
2140,Ta00762.jpg,quadrat_corner,3033.0,3789.0,380.0,352.0
2141,Ta00762.jpg,quadrat_corner,3257.0,749.0,199.0,360.0
2142,Ta01925_6_8_17.jpg,kura_clover,889.0,2164.0,1083.0,1458.0
2143,Ta01925_6_8_17.jpg,quadrat,175.0,1159.0,2888.0,2904.0
2144,Ta01925_6_8_17.jpg,quadrat_corner,191.0,1175.0,288.0,296.0
2145,Ta01925_6_8_17.jpg,quadrat_corner,159.0,3727.0,304.0,312.0
2146,Ta01925_6_8_17.jpg,quadrat_corner,2759.0,1159.0,296.0,328.0
2147,Ta01925_6_8_17.jpg,quadrat_corner,2751.0,3751.0,296.0,312.0
2148,Ta01553.jpg,kura_clover,154.0,794.0,1854.0,1859.0
2149,Ta01553.jpg,quadrat,16.0,454.0,3418.0,3560.0
2150,Ta01553.jpg,quadrat_corner,0.0,574.0,340.0,368.0
2151,Ta01553.jpg,quadrat_corner,27.0,3575.0,346.0,351.0
2152,Ta01553.jpg,quadrat_corner,3050.0,3635.0,379.0,379.0
2153,Ta01553.jpg,quadrat_corner,3039.0,481.0,401.0,373.0
2154,Ta01575.jpg,kura_clover,494.0,1244.0,1821.0,1854.0
2155,Ta01575.jpg,quadrat,0.0,695.0,3382.0,3544.0
2156,Ta01575.jpg,quadrat_corner,0.0,735.0,318.0,344.0
2157,Ta01575.jpg,quadrat_corner,0.0,3687.0,254.0,360.0
2158,Ta01575.jpg,quadrat_corner,2878.0,3887.0,432.0,344.0
2159,Ta01575.jpg,quadrat_corner,2974.0,687.0,392.0,400.0
2160,Ta01203.jpg,kura_clover,850.0,2127.0,1800.0,1574.0
2161,Ta01203.jpg,quadrat,0.0,1315.0,3456.0,3533.0
2162,Ta01203.jpg,quadrat_corner,55.0,1331.0,373.0,373.0
2163,Ta01203.jpg,quadrat_corner,0.0,4409.0,340.0,378.0
2164,Ta01203.jpg,quadrat_corner,3050.0,4475.0,373.0,362.0
2165,Ta01203.jpg,quadrat_corner,3121.0,1425.0,335.0,356.0
2166,Ta02002_6_8_17.jpg,quadrat,338.0,958.0,2902.0,2891.0
2167,Ta02002_6_8_17.jpg,quadrat_corner,340.0,964.0,302.0,307.0
2168,Ta02002_6_8_17.jpg,quadrat_corner,395.0,3542.0,285.0,307.0
2169,Ta02002_6_8_17.jpg,quadrat_corner,2940.0,3509.0,313.0,296.0
2170,Ta02002_6_8_17.jpg,quadrat_corner,2924.0,958.0,296.0,308.0
2171,Ta02002_6_8_17.jpg,kura_clover,275.0,1220.0,3101.0,2458.0
2172,Ta01851.jpg,kura_clover,1703.0,1537.0,703.0,866.0
2173,Ta01851.jpg,quadrat,60.0,1112.0,3392.0,3477.0
2174,Ta01851.jpg,quadrat_corner,99.0,1135.0,352.0,358.0
2175,Ta01851.jpg,quadrat_corner,46.0,4223.0,363.0,374.0
2176,Ta01851.jpg,quadrat_corner,3129.0,4223.0,327.0,363.0
2177,Ta01851.jpg,quadrat_corner,3171.0,1178.0,285.0,357.0
2178,Ta02047.jpg,kura_clover,1035.0,2887.0,1175.0,1000.0
2179,Ta02047.jpg,quadrat,195.0,1462.0,3261.0,3496.0
2180,Ta02047.jpg,quadrat_corner,251.0,1510.0,384.0,336.0
2181,Ta02047.jpg,quadrat_corner,187.0,4502.0,352.0,376.0
2182,Ta02047.jpg,quadrat_corner,3221.0,4601.0,235.0,348.0
2183,Ta02047.jpg,quadrat_corner,3288.0,1565.0,168.0,359.0
2184,Ta00501.jpg,kura_clover,201.0,1591.0,1170.0,2692.0
2185,Ta00501.jpg,quadrat,0.0,849.0,3429.0,3796.0
2186,Ta00501.jpg,quadrat_corner,0.0,1057.0,230.0,362.0
2187,Ta00501.jpg,quadrat_corner,0.0,4102.0,296.0,362.0
2188,Ta00501.jpg,quadrat_corner,3034.0,4250.0,400.0,384.0
2189,Ta00501.jpg,quadrat_corner,2951.0,854.0,412.0,384.0
2190,Ta00052.jpg,kura_clover,400.0,1123.0,2222.0,2128.0
2191,Ta00052.jpg,quadrat,38.0,541.0,3363.0,3616.0
2192,Ta00052.jpg,quadrat_corner,55.0,679.0,307.0,351.0
2193,Ta00052.jpg,quadrat_corner,55.0,3630.0,318.0,340.0
2194,Ta00052.jpg,quadrat_corner,2990.0,3794.0,384.0,373.0
2195,Ta00052.jpg,quadrat_corner,3028.0,536.0,384.0,389.0
2196,Ta01132.jpg,kura_clover,324.0,2322.0,1492.0,2062.0
2197,Ta01132.jpg,quadrat,61.0,283.0,3393.0,3704.0
2198,Ta01132.jpg,quadrat_corner,63.0,555.0,304.0,352.0
2199,Ta01132.jpg,quadrat_corner,63.0,3531.0,328.0,352.0
2200,Ta01132.jpg,quadrat_corner,3050.0,3571.0,406.0,408.0
2201,Ta01132.jpg,quadrat_corner,3002.0,299.0,432.0,384.0
2202,Ta01565.jpg,kura_clover,362.0,1227.0,2474.0,2359.0
2203,Ta01565.jpg,quadrat,0.0,622.0,3426.0,3536.0
2204,Ta01565.jpg,quadrat_corner,0.0,606.0,322.0,376.0
2205,Ta01565.jpg,quadrat_corner,0.0,3742.0,250.0,368.0
2206,Ta01565.jpg,quadrat_corner,2938.0,3790.0,368.0,376.0
2207,Ta01565.jpg,quadrat_corner,3074.0,742.0,344.0,392.0
2208,Ta00877.jpg,kura_clover,203.0,882.0,2551.0,2731.0
2209,Ta00877.jpg,quadrat,0.0,479.0,3456.0,3560.0
2210,Ta00877.jpg,quadrat_corner,0.0,567.0,297.0,368.0
2211,Ta00877.jpg,quadrat_corner,0.0,3647.0,297.0,368.0
2212,Ta00877.jpg,quadrat_corner,3049.0,3647.0,400.0,408.0
2213,Ta00877.jpg,quadrat_corner,3041.0,463.0,376.0,384.0
2214,Ta00538.jpg,kura_clover,411.0,2055.0,2058.0,1816.0
2215,Ta00538.jpg,quadrat,0.0,1056.0,3303.0,3592.0
2216,Ta00538.jpg,quadrat_corner,23.0,1168.0,312.0,352.0
2217,Ta00538.jpg,quadrat_corner,0.0,4072.0,271.0,360.0
2218,Ta00538.jpg,quadrat_corner,2871.0,4280.0,408.0,368.0
2219,Ta00538.jpg,quadrat_corner,2911.0,1040.0,384.0,400.0
2220,Ta01176.jpg,kura_clover,710.0,809.0,2265.0,2825.0
2221,Ta01176.jpg,quadrat_corner,110.0,640.0,323.0,346.0
2222,Ta01176.jpg,quadrat_corner,82.0,3537.0,324.0,356.0
2223,Ta01176.jpg,quadrat_corner,3039.0,3619.0,390.0,373.0
2224,Ta01176.jpg,quadrat_corner,3045.0,498.0,367.0,373.0
2225,Ta02297.jpg,kura_clover,236.0,668.0,2820.0,2885.0
2226,Ta02297.jpg,quadrat,55.0,306.0,3346.0,3582.0
2227,Ta02297.jpg,quadrat_corner,82.0,569.0,313.0,334.0
2228,Ta02297.jpg,quadrat_corner,55.0,3460.0,313.0,356.0
2229,Ta02297.jpg,quadrat_corner,2995.0,3498.0,390.0,384.0
2230,Ta02297.jpg,quadrat_corner,2957.0,322.0,395.0,373.0
2231,Ta00711.jpg,kura_clover,1255.0,1652.0,1528.0,1880.0
2232,Ta00711.jpg,quadrat,11.0,936.0,3445.0,3552.0
2233,Ta00711.jpg,quadrat_corner,64.0,931.0,355.0,376.0
2234,Ta00711.jpg,quadrat_corner,0.0,4043.0,307.0,368.0
2235,Ta00711.jpg,quadrat_corner,3011.0,4131.0,368.0,360.0
2236,Ta00711.jpg,quadrat_corner,3155.0,1075.0,301.0,368.0
2237,Ta01644.jpg,kura_clover,825.0,1982.0,1080.0,869.0
2238,Ta01644.jpg,quadrat,0.0,468.0,3424.0,3606.0
2239,Ta01644.jpg,quadrat_corner,0.0,528.0,360.0,352.0
2240,Ta01644.jpg,quadrat_corner,0.0,3504.0,328.0,344.0
2241,Ta01644.jpg,quadrat_corner,2968.0,3616.0,384.0,368.0
2242,Ta01644.jpg,quadrat_corner,3016.0,456.0,400.0,384.0
2243,Ta02068_6_8_17.jpg,kura_clover,1034.0,2197.0,1056.0,1424.0
2244,Ta02068_6_8_17.jpg,quadrat,0.0,1502.0,2813.0,2917.0
2245,Ta02068_6_8_17.jpg,quadrat_corner,0.0,1495.0,238.0,344.0
2246,Ta02068_6_8_17.jpg,quadrat_corner,0.0,4063.0,190.0,296.0
2247,Ta02068_6_8_17.jpg,quadrat_corner,2430.0,4135.0,304.0,272.0
2248,Ta02068_6_8_17.jpg,quadrat_corner,2478.0,1567.0,288.0,296.0
2249,Ta02352_6_8_17.jpg,kura_clover,957.0,2008.0,1814.0,1103.0
2250,Ta02352_6_8_17.jpg,quadrat,574.0,1014.0,2882.0,2888.0
2251,Ta02352_6_8_17.jpg,quadrat_corner,582.0,998.0,304.0,304.0
2252,Ta02352_6_8_17.jpg,quadrat_corner,558.0,3558.0,304.0,304.0
2253,Ta02352_6_8_17.jpg,quadrat_corner,3094.0,3606.0,312.0,280.0
2254,Ta02352_6_8_17.jpg,quadrat_corner,3142.0,1022.0,314.0,320.0
2255,Ta02156.jpg,kura_clover,263.0,1260.0,2946.0,2304.0
2256,Ta02156.jpg,quadrat,33.0,1002.0,3423.0,3429.0
2257,Ta02156.jpg,quadrat_corner,44.0,1008.0,362.0,362.0
2258,Ta02156.jpg,quadrat_corner,22.0,4085.0,362.0,357.0
2259,Ta02156.jpg,quadrat_corner,3050.0,4074.0,362.0,346.0
2260,Ta02156.jpg,quadrat_corner,3127.0,1046.0,329.0,373.0
2261,Ta01302.jpg,kura_clover,697.0,2061.0,1333.0,1788.0
2262,Ta01302.jpg,quadrat,110.0,1063.0,3028.0,3165.0
2263,Ta01302.jpg,quadrat_corner,104.0,1145.0,285.0,307.0
2264,Ta01302.jpg,quadrat_corner,93.0,3811.0,313.0,318.0
2265,Ta01302.jpg,quadrat_corner,2792.0,3904.0,335.0,313.0
2266,Ta01302.jpg,quadrat_corner,2792.0,1063.0,340.0,340.0
2267,Ta00975.jpg,kura_clover,1339.0,2237.0,1305.0,1261.0
2268,Ta00975.jpg,quadrat,0.0,997.0,3456.0,3544.0
2269,Ta00975.jpg,quadrat_corner,0.0,1008.0,335.0,373.0
2270,Ta00975.jpg,quadrat_corner,22.0,4184.0,384.0,357.0
2271,Ta00975.jpg,quadrat_corner,3121.0,4080.0,324.0,329.0
2272,Ta00975.jpg,quadrat_corner,3088.0,1013.0,368.0,357.0
2273,Ta01413.jpg,kura_clover,1492.0,2083.0,576.0,784.0
2274,Ta01413.jpg,quadrat_corner,236.0,1222.0,356.0,340.0
2275,Ta01413.jpg,quadrat_corner,181.0,4244.0,346.0,335.0
2276,Ta01413.jpg,quadrat_corner,3193.0,4305.0,263.0,323.0
2277,Ta01413.jpg,quadrat_corner,3269.0,1266.0,187.0,351.0
2278,Ta01413.jpg,quadrat,192.0,1205.0,3264.0,3440.0
2279,Ta01630.jpg,kura_clover,581.0,2039.0,1602.0,1459.0
2280,Ta01630.jpg,quadrat,170.0,909.0,3121.0,3280.0
2281,Ta01630.jpg,quadrat_corner,159.0,1079.0,291.0,335.0
2282,Ta01630.jpg,quadrat_corner,187.0,3811.0,307.0,318.0
2283,Ta01630.jpg,quadrat_corner,2946.0,3844.0,340.0,345.0
2284,Ta01630.jpg,quadrat_corner,2891.0,909.0,340.0,340.0
2285,Ta00502.jpg,kura_clover,477.0,1386.0,1953.0,1651.0
2286,Ta00502.jpg,quadrat,0.0,458.0,3388.0,3776.0
2287,Ta00502.jpg,quadrat_corner,0.0,575.0,241.0,368.0
2288,Ta00502.jpg,quadrat_corner,0.0,3607.0,185.0,392.0
2289,Ta00502.jpg,quadrat_corner,2905.0,3871.0,416.0,368.0
2290,Ta00502.jpg,quadrat_corner,2985.0,447.0,416.0,416.0
2291,Ta01457.jpg,kura_clover,933.0,2066.0,1481.0,1564.0
2292,Ta01457.jpg,quadrat,21.0,1175.0,3379.0,3539.0
2293,Ta01457.jpg,quadrat_corner,99.0,1266.0,307.0,351.0
2294,Ta01457.jpg,quadrat_corner,11.0,4189.0,329.0,341.0
2295,Ta01457.jpg,quadrat_corner,2979.0,4338.0,373.0,351.0
2296,Ta01457.jpg,quadrat_corner,3001.0,1167.0,400.0,367.0
2297,Ta02145_6_8_17.jpg,kura_clover,828.0,2560.0,1235.0,1223.0
2298,Ta02145_6_8_17.jpg,quadrat,154.0,1628.0,2973.0,2978.0
2299,Ta02145_6_8_17.jpg,quadrat_corner,148.0,1644.0,324.0,318.0
2300,Ta02145_6_8_17.jpg,quadrat_corner,208.0,4321.0,308.0,280.0
2301,Ta02145_6_8_17.jpg,quadrat_corner,2820.0,4167.0,285.0,324.0
2302,Ta02145_6_8_17.jpg,quadrat_corner,2710.0,1622.0,307.0,296.0
2303,Ta01985_6_8_17.jpg,kura_clover,1064.0,2714.0,1229.0,877.0
2304,Ta01985_6_8_17.jpg,quadrat,115.0,1567.0,2957.0,2968.0
2305,Ta01985_6_8_17.jpg,quadrat_corner,121.0,1595.0,307.0,296.0
2306,Ta01985_6_8_17.jpg,quadrat_corner,181.0,4239.0,307.0,291.0
2307,Ta01985_6_8_17.jpg,quadrat_corner,2792.0,4146.0,280.0,285.0
2308,Ta01985_6_8_17.jpg,quadrat_corner,2732.0,1556.0,302.0,307.0
2309,Ta01503.jpg,kura_clover,862.0,1633.0,2243.0,1832.0
2310,Ta01503.jpg,quadrat,131.0,1000.0,3325.0,3528.0
2311,Ta01503.jpg,quadrat_corner,187.0,1007.0,360.0,384.0
2312,Ta01503.jpg,quadrat_corner,139.0,4151.0,360.0,352.0
2313,Ta01503.jpg,quadrat_corner,3203.0,4159.0,253.0,352.0
2314,Ta01503.jpg,quadrat_corner,3299.0,1111.0,157.0,364.0
2315,Ta00638.jpg,kura_clover,549.0,1715.0,2446.0,1388.0
2316,Ta00638.jpg,quadrat,0.0,1101.0,3412.0,3385.0
2317,Ta00638.jpg,quadrat_corner,0.0,1101.0,340.0,346.0
2318,Ta00638.jpg,quadrat_corner,27.0,4146.0,346.0,329.0
2319,Ta00638.jpg,quadrat_corner,3017.0,4113.0,368.0,362.0
2320,Ta00638.jpg,quadrat_corner,3045.0,1117.0,356.0,362.0
2321,Ta00759.jpg,kura_clover,384.0,871.0,2748.0,2424.0
2322,Ta00759.jpg,quadrat,22.0,569.0,3434.0,3598.0
2323,Ta00759.jpg,quadrat_corner,11.0,657.0,340.0,362.0
