accession,date,img_id,img_name,class,x,y
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,2158.036,937.074
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,2364.036,787.074
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,452.173,885.086
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,376.173,1845.086
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,288.173,2709.086
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,988.173,2781.086
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,4726.978,393.5
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,4651.116,817.638
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,4616.633,1245.224
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,3399.392,876.259
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,2630.702,44.842
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,1538.491,57.653
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,273.32,128.119
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,170.825,3273.431
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,1596.145,3385.535
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,3088.727,3417.564
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,4693.412,3196.56
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,4885.59,1489.379
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,3133.568,2946.728
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,1538.491,310.688
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,1993.312,310.688
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,3549.954,416.386
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,901.101,474.039
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,805.012,2828.219
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,soil,2454.539,2117.16
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,quadrat,2115.025,147.336
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,quadrat,2268.767,150.539
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,quadrat,2550.628,163.351
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1802.587,2152.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1933.587,2289.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1849.587,2297.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1773.587,2047.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1912.587,1944.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1249.92,2191.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1151.253,2139.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1172.587,2043.276
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,1024.587,2088.61
Ta02136,20170608,Ta02136_20170608,Ta02136_20170608.jpg,clover,2654.089,726.127
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,2900.149,1027.617
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,3045.482,1032.95
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,2970.816,1254.284
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,3344.149,1306.284
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,3176.149,1316.95
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,3168.149,1452.95
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,3269.482,1474.284
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,3198.816,1230.284
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,clover,3041.982,1353.784
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,1754.824,374.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,2646.824,310.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,3298.824,318.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,4478.824,386.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,4434.824,1118.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,4386.824,1974.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,4282.824,3070.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,3583.513,3075.682
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,2483.513,3027.406
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,1631.789,2968.785
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2980.442,1356.972
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3196.442,1375.972
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3071.442,1420.972
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2988.442,1170.972
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3196.442,1160.972
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3285.442,1226.305
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3358.776,1341.639
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3339.442,1402.305
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2821.161,799.173
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2580.197,866.643
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2421.161,984.715
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2339.233,1203.992
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2194.655,1690.739
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2392.246,1977.486
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2895.86,1987.124
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3478.993,1982.305
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3842.848,1919.655
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3982.607,1300.377
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4006.703,828.088
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3845.258,688.329
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3551.282,632.908
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2915.638,551.39
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1143.224,958.287
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1008.742,1261.735
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,888.052,1603.114
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,888.052,2041.045
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,981.155,2334.149
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1115.638,2544.494
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1312.19,2016.908
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,915.638,2558.287
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4927.546,2610.471
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4810.213,1938.471
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4948.88,1239.804
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4815.546,690.471
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4863.546,338.471
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,884.88,183.804
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,431.546,210.471
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2641.937,1423.39
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2652.282,1671.666
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3004.006,1757.873
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2131.592,626.839
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3317.799,1064.77
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,2893.346,3039.614
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,quadrat,3091.93,3062.035
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,292.538,2001.854
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1320.69,2997.976
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2384.074,3347.099
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3889.468,3343.896
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4994.491,2770.565
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3575.577,102.495
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1618.565,48.044
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1788.323,1226.736
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1772.308,1908.968
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,1753.09,2776.971
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,2483.366,2930.714
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3597.998,2975.555
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,3172.004,2366.992
Ta01928,20170703,Ta01928_20170703,Ta01928_20170703.jpg,soil,4068.834,2463.081
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1936.427,1015.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1921.427,1067.502
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1865.927,985.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1730.593,905.668
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1633.927,923.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1561.927,772.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1671.927,765.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1973.927,825.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1897.927,795.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2372.927,868.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2286.927,890.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2280.927,1077.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2178.927,1133.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2262.927,1231.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2356.927,1240.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2500.927,1262.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2641.927,1050.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2625.927,769.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2638.927,857.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2275.593,652.502
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2371.593,791.168
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2191.927,1468.502
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2223.927,1553.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1981.927,1573.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2012.427,1386.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1915.427,1484.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1805.427,1386.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2205.427,1852.668
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2140.093,1695.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2501.427,1642.002
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2453.427,1467.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2896.093,1179.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2781.427,1220.668
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2581.427,1836.668
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2280.26,1746.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2231.76,1575.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,2247.76,1686.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1944.76,1684.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1752.76,1659.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,1782.76,1586.335
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,620.322,1073.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,532.322,1937.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,684.322,209.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,1444.322,169.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,2892.322,169.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,3684.322,193.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,3732.322,833.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,3772.322,1833.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,3748.322,3273.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,2996.322,3305.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,1900.322,3281.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,492.322,3273.877
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1682.14,1656.059
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1644.807,1534.726
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2525.931,1391.4
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2337.98,1856.461
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2159.666,2123.93
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1675.329,2181.762
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1104.245,1767.304
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1015.088,1533.569
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,827.136,1880.557
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,913.883,2444.412
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1610.269,2755.256
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2164.486,2760.075
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2651.233,2767.304
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,3485.297,2037.186
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,3412.884,1257.876
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2968.056,1402.703
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,3029.206,759.715
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2773.206,573.048
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2485.206,535.715
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1941.206,663.715
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1658.539,546.381
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1263.872,525.048
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,938.539,610.381
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,981.206,951.715
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,165.206,1357.048
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,149.206,2487.715
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,4293.206,2765.048
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,4175.872,1810.381
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,4143.872,1063.715
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2621.084,1513.654
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,2145.327,1974.26
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,4389.131,195.381
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,4827.937,1111.429
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,5084.174,2815.407
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,4209.765,2933.917
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,199.652,3209.372
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,174.028,153.742
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,soil,1403.967,57.653
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,1951.674,131.322
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,2143.852,147.336
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,quadrat,2390.48,188.975
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,3169.935,2178.606
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,3103.268,2263.939
Ta01648,20170608,Ta01648_20170608,Ta01648_20170608.jpg,clover,3199.268,2433.273
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2249.361,1129.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2137.361,1187.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2245.361,1553.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2571.361,1377.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2773.361,1267.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2885.361,1303.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2771.028,1733.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2689.028,1624.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2903.028,1503.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,3085.028,1658.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,3157.028,1836.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,3059.028,1823.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2524.028,1882.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2672.028,1863.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2497.028,1730.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2588.028,1598.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2368.028,1612.44
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2465.695,1257.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2580.361,1263.774
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2440.361,1155.274
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2306.695,1304.607
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,clover,2277.695,1368.607
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,1470.172,997.929
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,1496.839,2011.262
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,1496.839,411.262
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,2088.839,331.262
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,3091.506,341.929
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,4248.839,352.595
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,4264.839,960.595
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,4227.506,1787.262
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,4120.839,3067.262
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,3566.172,3056.595
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,2296.839,3045.929
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,quadrat,1582.172,2981.929
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2384.914,1741.182
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2638.517,2003.7
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3175.529,1707.82
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2264.685,1852.399
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,1780.348,1866.856
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,1732.155,2172.881
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,1749.023,2558.423
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,1862.276,2715.049
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2498.42,2688.543
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3040.589,2739.146
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2932.155,2452.399
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3274.324,2681.314
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,1098.42,1801.796
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,886.372,2025.893
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,1064.685,2572.881
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,727.231,1317.966
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,331.231,1361.966
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3779.231,1457.966
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3807.231,1761.966
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3835.231,2053.966
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3831.231,2489.966
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2339.001,745.644
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3080.335,798.977
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3752.335,697.644
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,1933.668,782.977
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3061.286,1441.873
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2972.129,1237.053
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2666.105,1208.138
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2608.274,1135.849
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2535.985,1104.523
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2335.985,1056.331
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2133.575,1070.788
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2138.395,1412.957
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2066.105,1625.005
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2095.021,1829.825
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2138.395,2037.053
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2302.25,2078.017
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3393.816,1675.608
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3275.744,1579.222
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3333.575,1492.475
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3217.913,1400.909
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3311.888,1326.21
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3135.985,1251.511
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3299.84,1188.861
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3150.443,1135.849
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3029.961,1099.704
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,177.231,147.336
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,507.136,3055.629
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,2239.941,3366.317
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,3508.315,3311.867
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,4863.17,2523.937
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,4568.497,1415.711
Ta01983,20170703,Ta01983_20170703,Ta01983_20170703.jpg,soil,4837.546,1476.567
